DRE;CODESC;TIPOESC;NOMES;NOMESCOFI;CEU;DIRETORIA;SUBPREF;ENDERECO;NUMERO;BAIRRO;CEP;TEL1;TEL2;FAX;SITUACAO;CODDIST;DISTRITO;SETOR;CODINEP;CD_CIE;EH;FX_ETARIA;DT_CRIACAO;ATO_CRIACAO;DOM_CRIACAO;DT_INI_CONV;DT_AUTORIZA;DT_EXTINCAO;NOME_ANT;REDE;LATITUDE;LONGITUDE;DATABASE
BT;90042;EMEI      ;DALMO DO VALLE NOGUEIRA, DES.;DALMO DO VALLE NOGUEIRA, DES.;;BUTANTA;BUTANTA;RUA ABRAO CALIL REZEK;45;VILA SONIA;5625050;37425646;37715208;;Ativa;94;VILA SONIA;9403;35087609;35087609;161079156000000;;14/12/1981;17.727;14/12/1981;;;;VILA SONIA;DIR;-46734738;-23597596;31/12/2015
BT;303640;ESC.PART. ;DAS ACACIAS, ESCOLINHA;DAS ACACIAS, ESCOLINHA;;BUTANTA;PINHEIROS;RUA PASSAROS E FLORES;199;JARDIM DAS ACACIAS;4704000;;;;Ativa;35;ITAIM BIBI;3501;35105909;35105909;;1 ANO E 3 MESES A 5 ANOS;;;;;18/10/1995;;;PAR;;;31/12/2015
BT;92711;EMEF      ;DEODORO DA FONSECA, MAL.;DEODORO DA FONSECA, MAL.;;BUTANTA;BUTANTA;PRACA IMPRENSA PAULISTA;30;CAXINGUI;5517020;37213843;37224371;37224371;Ativa;12;BUTANTA;1203;35053235;35053235;161079104000000;;16/11/1956;3.341;16/11/1956;;10/04/1981;;3,4,E 5 ESCOLAS MISTAS DO CAXINGUI;DIR;-46724030;-23582733;31/12/2015
BT;303682;ESC.PART. ;DIKO PATAKA E.E.I.;DIKO PATAKA E.E.I.;;BUTANTA;PINHEIROS;RUA INDIANA;276;BROOKLIN PAULISTA;4562000;;;;Ativa;35;ITAIM BIBI;3501;35126147;35126147;;4 M A 5 A;;;;;18/10/1995;;;PAR;-46681359;-23613169;31/12/2015
BT;306211;CR.P.CONV ;DOM EMILIO PIGNOLI;DOM EMILIO PIGNOLI;;BUTANTA;BUTANTA;RUA LUÍSA CRAPSI ORSI;15;VILA ALBANO;5543000;37337506;37337508;37337506;Ativa;94;VILA SONIA;9401;35180865;35180865;;2 A 3 ANOS;;;;20/07/2002;06/11/2012;;SAGRADO CORACAO DE JESUS;CON;-46754948;-23586149;31/12/2015
BT;306196;CR.P.CONV ;DONA ANA ROSA, INST;DONA ANA ROSA, INST;;BUTANTA;BUTANTA;RUA CÂNIO RIZZO;100;JARDIM TRUSSARDI;5519090;37461708;;37461701;Ativa;94;VILA SONIA;9403;35180853;35180853;;0A A 3A;;;;20/07/2002;;;;CON;-46730497;-23585524;31/12/2015
BT;307340;ESC.PART. ;DREAM KIDS;DREAM KIDS;;BUTANTA;BUTANTA;RUA PROFESSOR SANTIAGO DANTAS;285;VILA TRAMONTANO;5690010;;;;Ativa;54;MORUMBI;5404;35444698;35444698;;0 A 5 ANOS;27/08/2010;46;25/08/2010;;27/08/2010;;;PAR;-46704916;-23615526;31/12/2015
BT;477;EMEF      ;EDA TEREZINHA CHICA MEDEIROS, PROFA.;EDA TEREZINHA CHICA MEDEIROS, PROFA.;;BUTANTA;BUTANTA;RUA ENGENHEIRO HUGO TAKAHASHI;333;RAPOSO TAVARES;5563120;37820714;;37816437;Ativa;65;RAPOSO TAVARES;6504;35098474;35098474;161079119000000;;26/10/1988;27.212;26/10/1988;;16/03/1991;;JARDIM EDUCANDARIO;DIR;-46783825;-23602076;31/12/2015
BT;97047;EMEF      ;EDUCANDARIO DOM DUARTE, ANEXA AO;EDUCANDARIO DOM DUARTE, ANEXA AO;;BUTANTA;BUTANTA;AVENIDA ENGENHEIRO HEITOR ANTÔNIO EIRAS GARCIA;5985;JARDIM ESMERALDA;5564200;37821908;;37821908;Ativa;65;RAPOSO TAVARES;6504;35092794;35092794;161079122000000;;05/12/1985;21.673;05/12/1985;14/09/1985;13/03/2001;;;DIR;-46781387;-23599701;31/12/2015
BT;307178;ESC.PART. ;EL MIGUELITO;EL MIGUELITO;;BUTANTA;BUTANTA;AVENIDA JORGE JOÃO SAAD;786;VILA PROGREDIOR;5618001;;;;Ativa;54;MORUMBI;5403;35170859;35170859;;ZERO A 5 A;03/12/2009;99;26/11/2009;;03/12/2009;;;PAR;-46721304;-23593571;31/12/2015
BT;90026;EMEI      ;EMIR MACEDO NOGUEIRA;EMIR MACEDO NOGUEIRA;;BUTANTA;BUTANTA;PRACA GENERAL ARARIPE DE FARIA;405;VILA GOMES;5590020;37267849;;37261963;Ativa;12;BUTANTA;1201;35051639;35051639;161079103000000;;;;;;18/09/1985;;VILA GOMES - PI 53;DIR;-46731083;-23576872;31/12/2015
BT;308049;ESC.PART. ;ESCOLA DA PRACA;ESCOLA DA PRACA;;BUTANTA;BUTANTA;RUA PASCOAL ZULLINO;38;JARDIM ROSA MARIA;5547100;;;;Ativa;65;RAPOSO TAVARES;6506;35514202;35514202;;0 A 5 ANOS;08/02/2014;26;05/02/2014;;19/08/2015;;;PAR;-46769737;-23590201;31/12/2015
BT;307226;ESC.PART. ;ESCOLA DA TURMA;ESCOLA DA TURMA;;BUTANTA;PINHEIROS;RUA PENSILVÂNIA;590;CIDADE MONÇÕES;4564002;;;;Ativa;35;ITAIM BIBI;3503;35443906;35443906;;;31/03/2010;7;22/03/2010;;31/03/2010;;;PAR;-46684990;-23612909;31/12/2015
BT;308076;ESC.PART. ;ESCOLA DA TURMA - UNIDADE II;ESCOLA DA TURMA - UNIDADE II;;BUTANTA;PINHEIROS;RUA MIAMI;69;CIDADE MONÇÕES;4564020;;;;Ativa;35;ITAIM BIBI;3503;35561162;35561162;;4 MESES A 1 ANO E 6 MESES;09/04/2014;43;31/03/2014;;;;;PAR;-46688117;-23606103;31/12/2015
BT;307961;ESC.PART. ;ESCOLA DE SONHOS;ESCOLA DE SONHOS;;BUTANTA;BUTANTA;RUA DAVID MATARASSO;48;JARDIM MONTE KEMEL;5633090;;;;Ativa;94;VILA SONIA;9404;35483606;35483606;;6M E 5A;17/05/2013;12;07/05/2013;;17/05/2013;;;PAR;-46740483;-23598442;31/12/2015
BT;305965;ESC.PART. ;ESCOLA HARMONIA;ESCOLA HARMONIA;;BUTANTA;PINHEIROS;ALAMEDA CASA BRANCA;583;JARDIM PAULISTA;1408001;;;;Ativa;45;JARDIM PAULISTA;4501;35137509;35137509;;;;;;;18/10/1995;;CASINHA DE MEL E.E.I.;PAR;-46659746;-23565897;31/12/2015
BT;308075;ESC.PART. ;ESCOLA QUACATU - UNIDADE II;ESCOLA QUACATU - UNIDADE II;;BUTANTA;BUTANTA;RUA JOÃO GOMES JÚNIOR;131;JARDIM BONFIGLIOLI;5592000;;;;Ativa;12;BUTANTA;1201;35561685;35561685;;3 A 5 ANOS;13/03/2014;29;20/02/2014;;;;;PAR;-46739907;-23577370;31/12/2015
BT;306077;ESC.PART. ;ESCOLA QUINTAL E.E.I.;ESCOLA QUINTAL E.E.I.;;BUTANTA;BUTANTA;RUA JOAQUIM C DE AZEVEDO MARQUES;1234;VILA MORUMBI;5688021;;;;Ativa;12;BUTANTA;1204;35164598;35164598;;11 MESES A 5 ANOS;;;;;20/12/2000;;;PAR;-46710299;-23610845;31/12/2015
BT;308362;ESC.PART. ;ESCOLA VILA DOS BAIXINHOS;ESCOLA VILA DOS BAIXINHOS;;BUTANTA;BUTANTA;RUA DOUTOR SÍLVIO DANTE BERTACCHI;664;VILA SÔNIA;5625000;;;;Ativa;94;VILA SONIA;9403;35578174;35578174;;06 MESES A 5 ANOS;25/08/2015;44;21/08/2015;;;;;PAR;-46732987;-23598081;31/12/2015
BT;308031;ESC.PART. ;ESCOLINHA DAS ACACIAS FILIAL;ESCOLINHA DAS ACACIAS FILIAL;;BUTANTA;PINHEIROS;RUA PÁSSAROS E FLORES;178;JARDIM DAS ACÁCIAS;4704000;;;;Ativa;35;ITAIM BIBI;3504;35105909;35105909;;4M A 15M;16/01/2014;8;13/01/2014;;16/01/2014;;;PAR;-46687550;-23623855;31/12/2015
BT;400665;CEI INDIR ;ESMERALDA;ESMERALDA;;BUTANTA;BUTANTA;AVENIDA CIRCULAR;303;RAPOSO TAVARES;5547025;3783 2159;;;Ativa;65;RAPOSO TAVARES;6504;35351283;35351283;;1A A 3A;17/10/2007;2007.0.212.253.6;17/10/2007;17/10/2007;29/11/2012;;;CON;-46775849;-23597057;31/12/2015
BT;307124;ESC.PART. ;ESPACO BRINCAR;ESPACO BRINCAR;;BUTANTA;PINHEIROS;RUA BEATRIZ;77;VILA MADALENA;5445040;;;;Ativa;2;ALTO DE PINHEIROS;202;35434747;35434747;;18 M A 6 A;07/08/2009;77;07/08/2009;;07/08/2009;;;PAR;-46696974;-23550366;31/12/2015
BT;307123;ESC.PART. ;ESPACO DA VILA BERCARIO E RECREACAO;ESPACO DA VILA BERCARIO E RECREACAO;;BUTANTA;BUTANTA;RUA ANTÔNIO MARIANI;58;INSTITUTO DE PREVIDÊNCIA;5530000;;;;Ativa;12;BUTANTA;1203;35434735;35434735;;4 M A 3 A;07/08/2009;79;07/08/2009;;07/08/2009;;;PAR;-46714983;-23576265;31/12/2015
BT;307446;ESC.PART. ;ESPACO LIVRE;ESPACO LIVRE;;BUTANTA;PINHEIROS;RUA INDIANA;922;BROOKLIN PAULISTA;4562000;;;;Ativa;35;ITAIM BIBI;3503;35294861;35294861;;4 M A 5 A;28/12/2010;72;16/12/2010;;;;;PAR;-46686119;-23609363;31/12/2015
BT;308032;ESC.PART. ;ESPACO LIVRE;ESPACO LIVRE;;BUTANTA;PINHEIROS;RUA URUÇU;88;BROOKLIN PAULISTA;4562010;;;;Ativa;35;ITAIM BIBI;3504;35506278;35506278;;4M A 5A;18/01/2014;18;17/01/2014;;21/01/2014;;;PAR;-46686018;-23609739;31/12/2015
BT;306079;ESC.PART. ;ESPACO MORUMBI;ESPACO MORUMBI;;BUTANTA;BUTANTA;RUA PANONIA;170;JARDIM COLOMBO;5629010;;;;Ativa;94;VILA SONIA;9402;35170773;35170773;;;;;;;20/12/2000;;;PAR;-46728676;-23602867;31/12/2015
BT;307657;ESC.PART. ;ESPACO SINGULAR;ESPACO SINGULAR;;BUTANTA;PINHEIROS;RUA CONCEIÇÃO DE MONTE ALEGRE;796;CIDADE MONÇÕES;4563062;;;;Ativa;35;ITAIM BIBI;3503;35462524;35462524;;3M A 5A;08/11/2011;66;04/11/2011;;08/11/2011;;BERCARIO ESCOLA SINGULAR, E. E. I.;PAR;-46688949;-23608019;31/12/2015
BT;92851;EMEF      ;EUCLYDES DE OLIVEIRA FIGUEIREDO, GEN.;EUCLYDES DE OLIVEIRA FIGUEIREDO, GEN.;;BUTANTA;BUTANTA;RUA MARECHAL OLIMPIO MOURAO FILHO;187;CIDADE SAO FRANCISCO;5352080;37684542;37664380;;Ativa;67;RIO PEQUENO;6701;35053193;35053193;161079140000000;;11/11/1970;9.135;11/11/1970;;10/04/1981;;;DIR;-46758491;-23557431;31/12/2015
BT;307830;ESC.PART. ;EXPRESSAO;EXPRESSAO;;BUTANTA;BUTANTA;RUA DOUTOR ULPIANO DA COSTA MANSO;467;JARDIM PERI PERI;5538000;;;;Ativa;94;VILA SONIA;9401;35478076;35478076;;2A A 5A;28/08/2012;100;27/08/2012;;28/08/2012;;;PAR;-46737913;-23585407;31/12/2015
BT;308333;ESC.PART. ;FADELITO EDUCACAO INFANTIL - FADELITO III;FADELITO EDUCACAO INFANTIL - FADELITO III;;BUTANTA;BUTANTA;RUA DOUTOR LUIZ MIGLIANO;425;JARDIM CABORÉ;5711001;;;;Ativa;94;VILA SONIA;9404;35577637;35577637;;;30/01/2014;22;24/01/2014;;;;;PAR;-46746341;-23609598;31/12/2015
BT;307716;ESC.PART. ;FADELITO, C. E.;FADELITO, C. E.;;BUTANTA;BUTANTA;RUA CENOBELINO SERRA;71;JARDIM TRUSSARDI;5518010;;;;Ativa;94;VILA SONIA;9402;35463176;35463176;;4M A 5A;16/12/2011;97;13/12/2011;;16/12/2011;;;PAR;-46728136;-23587769;31/12/2015
BT;307727;ESC.PART. ;FADELITO, C.E.;FADELITO, C.E.;;BUTANTA;BUTANTA;PRACA ISAI LEINER;164;JARDIM BONFIGLIOLI;5592140;;;;Ativa;12;BUTANTA;1201;35465823;35465823;;4 M A 5 A;03/02/2012;16;02/02/2012;;03/02/2012;;;PAR;-46741359;-23577247;31/12/2015
BT;90123;EMEI      ;FERNANDO PESSOA;FERNANDO PESSOA;;BUTANTA;BUTANTA;RUA BARTOLOMEO BON;105;JARDIM DRACENA;5528200;37510256;;;Ativa;94;VILA SONIA;9401;35092800;35092800;161079158000000;;19/07/1985;21.111;19/07/1985;;13/03/2001;;JARDIM DRACENA;DIR;-46759286;-23593766;31/12/2015
BT;306194;CR.P.CONV ;FRATERNIDADE MARIA DE NAZARE;FRATERNIDADE MARIA DE NAZARE;;BUTANTA;PINHEIROS;RUA SAO MACARIO;107;VILA MADALENA;5443040;30326510;;;Ativa;2;ALTO DE PINHEIROS;202;35180634;35180634;;ZERO A 3 A ;;;;20/07/2002;12/11/2011;;;CON;-46697116;-23553396;31/12/2015
BT;307726;CR.P.CONV ;GARATUJA, CEI;GARATUJA, CEI;;BUTANTA;BUTANTA;RUA ALESSANDRO BIBIENA;389;JARDIM JAQUELINE;5529020;37512915;;;Ativa;94;VILA SONIA;9401;35464661;35464661;;2 A 3 ANOS;24/01/2012;2011.0.333.882.6;24/01/2012;24/01/2012;;;;CON;-46752710;-23592094;31/12/2015
BT;90107;EMEI      ;GILBERTO CHAVES, DEP.;GILBERTO CHAVES, DEP.;;BUTANTA;BUTANTA;RUA SARA NEWTON;100;JARDIM BOA VISTA;5583030;37824787;;37821145;Ativa;65;RAPOSO TAVARES;6502;35087592;35087592;161079121000000;;06/04/1982;17.914;06/04/1982;;01/09/1982;;JARDIM BOA VISTA;DIR;-46791957;-23583347;31/12/2015
BT;306496;CR.P.CONV ;GIRASSOL CRECHE;GIRASSOL CRECHE;;BUTANTA;BUTANTA;RUA JOÃO AVELINO PINHO MELLÃO;29;PARAISÓPOLIS;5659010;37410799;;;Ativa;94;VILA SONIA;9404;35813795;35813795;;1A A 3A;;;;10/12/2002;;;;CON;-46729115;-23607182;31/12/2015
BT;308252;ESC.PART. ;GLOBAL ME;GLOBAL ME;;BUTANTA;PINHEIROS;RUA COLÔMBIA;66;JARDIM AMÉRICA;1438000;;;;Ativa;45;JARDIM PAULISTA;4502;35571155;35571155;;1 A 5 ANOS;25/03/2015;10;23/03/2015;;;;;PAR;-46667088;-23566231;31/12/2015
BT;92801;EMEF      ;IBRAHIM NOBRE;IBRAHIM NOBRE;;BUTANTA;BUTANTA;RUA CORONEL SALVADOR DE MOYA;263;VILA ALBA;5368020;37316153;;37354381;Ativa;67;RIO PEQUENO;6704;35053200;35053200;161079143000000;;11/11/1970;9.132;11/11/1970;;10/04/1981;;;DIR;-46753022;-23575350;31/12/2015
BT;19160;EMEF      ;ILEUSA CAETANO DA SILVA, PROFA.;ILEUSA CAETANO DA SILVA, PROFA.;;BUTANTA;BUTANTA;RUA D;10;JARDIM EDUCANDARIO;5564100;37829767;;37829770;Ativa;65;RAPOSO TAVARES;6504;35224236;35224236;161079125000000;;16/02/1998;37.325;16/02/1998;;13/03/2001;;BUTANTA;DIR;-46776741;-23599830;31/12/2015
BT;306738;ESC.PART. ;ILHA DO SUL, C.E.R.;ILHA DO SUL, C.E.R.;;BUTANTA;PINHEIROS;AVENIDA PADRE PEREIRA DE ANDRADE;545;BOACAVA;5469000;30245606;;;Ativa;2;ALTO DE PINHEIROS;201;35128831;35128831;;18M A 6A;;;;;11/07/2006;;;PAR;-46719089;-23541652;31/12/2015
BT;307468;ESC.PART. ;INSIGHT, RECANTO INFANTIL;INSIGHT, RECANTO INFANTIL;;BUTANTA;BUTANTA;RUA MANUEL MARTINS COLLAÇO;195;JARDIM DABRIL;5398080;;;;Ativa;67;RIO PEQUENO;6702;35448230;35448230;;2 A 5 A ;09/02/2011;2;07/02/2011;;09/02/2011;;;PAR;-46769844;-23572413;31/12/2015
BT;306109;ESC.PART. ;INTERACAO RECREACAO INFANTIL;INTERACAO RECREACAO INFANTIL;;BUTANTA;BUTANTA;RUA FRANCISCO PRETO;131;VILA MORSE;5623010;;;;Ativa;94;VILA SONIA;9402;35170793;35170793;;;;;;;03/05/2001;;;PAR;-46727760;-23600452;31/12/2015
BT;306910;CR.P.CONV ;IPE;IPE;;BUTANTA;BUTANTA;AVENIDA ENGENHEIRO HEITOR ANTÔNIO EIRAS GARCIA;5985;JARDIM ESMERALDA;5564200;37826709;;37826709;Ativa;65;RAPOSO TAVARES;6504;35391220;35391220;;ZERO A 03 ANOS ;03/04/2008;2008.0.077.734.3;03/04/2008;03/04/2008;05/05/2012;;;CON;-46781338;-23598217;31/12/2015
BT;90484;EMEI      ;ISABEL COLOMBO, PROFA.;ISABEL COLOMBO, PROFA.;;BUTANTA;PINHEIROS;AVENIDA PADRE ANTONIO JOSE DOS SANTOS;1511;CIDADE MONCOES;4563004;55063713;55067220;;Ativa;35;ITAIM BIBI;3503;35051767;35051767;161079164000000;;;;;;27/03/1985;;MONCOES - PI 105;DIR;-46691255;-23606955;31/12/2015
BT;400460;CEI INDIR ;ISABEL RIBEIRO;ISABEL RIBEIRO;;BUTANTA;BUTANTA;RUA EUSEBIO DA COSTA BRAGA;66;JARDIM MONTE KEMEL;5632060;37430680;37441245;37441245;Ativa;94;VILA SONIA;9404;35180889;35180889;;1 A 4 ANOS ;18/02/1992;31.241;18/02/1992;20/07/2002;23/11/2011;;JARDIM MONTE KEMEL;CON;-46736858;-23598120;31/12/2015
BT;306219;CR.P.CONV ;IZABEL MENDES DE CASTRO, R.I.;IZABEL MENDES DE CASTRO, R.I.;;BUTANTA;PINHEIROS;RUA AMARO CAVALHEIRO;124;PINHEIROS;5425010;30318218;;;Ativa;62;PINHEIROS;6202;35180622;35180622;;0 A 3 ANOS;;;;20/07/2002;24/01/2012;;;CON;-46699011;-23565299;31/12/2015
BT;400639;CEI INDIR ;JARDIM ARPOADOR;JARDIM ARPOADOR;;BUTANTA;BUTANTA;RUA GENERAL ASDRUBAL DA CUNHA;1299;JARDIM ARPOADOR;5565000;37880736;;Aparelho d;Ativa;65;RAPOSO TAVARES;6505;35309266;35309266;;1 A 3 ANOS ;;;;01/02/2007;03/04/2012;;;CON;-46787098;-23596616;31/12/2015
BT;306023;ESC.PART. ;JARDIM DABRIL ESC. DE RECR. INF;JARDIM DABRIL ESC. DE RECR. INF;;BUTANTA;BUTANTA;RUA MAJOR AVIADOR ADERBAL DE OLIVEIRA;10;JARDIM D ABRIL;5398110;;;;Ativa;12;BUTANTA;1204;35170847;35170847;;2A A 5A;;;;;31/10/2000;;JARDIM D ABRIL ESC. DE RECR. INF;PAR;-46777507;-23573786;31/12/2015
BT;400298;CEI DIRET ;JARDIM DAS VERTENTES;JARDIM DAS VERTENTES;;BUTANTA;BUTANTA;RUA JOAO CORREA DA SILVA;53;JARDIM DAS VERTENTES;5541200;37460084;37426755;;Ativa;94;VILA SONIA;9401;35280859;35280859;161079160000000;0 A 3 ANOS;16/08/2002;42294;15/08/2002;;22/05/2007;;;DIR;-46744225;-23590983;31/12/2015
BT;400783;CEI INDIR ;JARDIM EDITE;JARDIM EDITE;;BUTANTA;PINHEIROS;RUA CHARLES COULOMB;30;CIDADE MONÇÕES;4576030;55053015;;;Ativa;35;ITAIM BIBI;3503;35483436;35483436;;0A A 3A;29/12/2012;53.677;29/12/2012;06/05/2013;;;;CON;-46695209;-23612950;31/12/2015
BT;307107;ESC.PART. ;JARDIM ESCOLA ESQUILINHO;JARDIM ESCOLA ESQUILINHO;;BUTANTA;PINHEIROS;RUA HARMONIA;879;SUMAREZINHO;5435001;;;;Ativa;62;PINHEIROS;6201;35294962;35294962;;1 A 6 A ;11/06/2009;66;05/06/2009;;11/06/2009;;;PAR;-46691114;-23550744;31/12/2015
BT;19520;CEMEI     ;JARDIM JAQUELINE;JARDIM JAQUELINE;;BUTANTA;BUTANTA;RUA EDVARD CARMILO;S/N   ;JARDIM CELESTE;5528000;;;;Ativa;94;VILA SONIA;9401;35580739;35580739;161079010000000;;10/09/2015;56401;09/09/2015;;;;;DIR;-46752566;-23597373;31/12/2015
BT;400633;CEI INDIR ;JARDIM JAQUELINE;JARDIM JAQUELINE;;BUTANTA;BUTANTA;RUA BERGOGNONE;17;JARDIM OLYMPIA;5542030;37310068;;37332881;Ativa;94;VILA SONIA;9401;35309813;35309813;;0 A 3 ANOS;;;;01/02/2007;09/05/2012;;;CON;-46749574;-23588504;31/12/2015
BT;400089;CEI DIRET ;JARDIM JULIETA;JARDIM JULIETA;;BUTANTA;BUTANTA;RUA SALVADOR NASCIMENTO;223;VILA NOVA ALBA;5363110;37313819;37331716;37313819;Ativa;67;RIO PEQUENO;6705;35239446;35239446;161079138000000;0 A 3 ANOS;07/05/1992;31.515;07/05/1992;;22/05/2007;;;DIR;-46747706;-23572339;31/12/2015
BT;307384;ESC.PART. ;JARDIM NEBRASKA;JARDIM NEBRASKA;;BUTANTA;PINHEIROS;RUA NEBRASKA;152;BROOKLIN NOVO;4560010;;;;Ativa;35;ITAIM BIBI;3503;35445861;35445861;;3M A 5A;28/09/2010;55;24/09/2010;;28/09/2010;;;PAR;-46679194;-23612213;31/12/2015
BT;19417;EMEF      ;JARDIM PAULO VI;JARDIM PAULO VI;;BUTANTA;BUTANTA;RUA ENGENHEIRO HUGO TAKAHASHI;20;RAPOSO TAVARES;5563120;37827949;;37830307;Ativa;65;RAPOSO TAVARES;6503;35428848;35428848;161079175000000;;28/11/2008;50267;27/11/2008;;30/08/2011;;;DIR;-46786377;-23602771;31/12/2015
BT;306197;CR.P.CONV ;JESUS MENINO;JESUS MENINO;;BUTANTA;PINHEIROS;ALAMEDA FRANCA;889;JARDIM PAULISTA;1422001;30642686;;30642686;Ativa;45;JARDIM PAULISTA;4502;35180099;35180099;;2A A 3A;;;;01/07/2002;03/02/2012;;;CON;-46664414;-23560547;31/12/2015
BT;306897;CR.P.CONV ;JOAO DE BARRO;JOAO DE BARRO;;BUTANTA;BUTANTA;AVENIDA ENGENHEIRO HEITOR ANTÔNIO EIRAS GARCIA;5985;JARDIM ESMERALDA;5564200;;;;Ativa;65;RAPOSO TAVARES;6504;35390690;35390690;;1A A 3A;28/12/2007;2007.0.358.760.5;28/12/2007;28/12/2007;05/05/2012;;;CON;-46781338;-23598217;31/12/2015
BT;90051;EMEI      ;JOAO NEGRAO, CEL.;JOAO NEGRAO, CEL.;;BUTANTA;BUTANTA;RUA FRANCISCO LEITE ESQUERDO;30;JARDIM CELESTE;5528040;37510224;37515587;;Ativa;94;VILA SONIA;9401;35084360;35084360;161079161000000;;24/12/1980;17.101;24/12/1980;;;;JARDIM CELESTE;DIR;-46756263;-23597518;31/12/2015
BT;92762;EMEF      ;JOAO XXIII;JOAO XXIII;;BUTANTA;BUTANTA;RUA CÔNEGO LUÍS VIEIRA DA SILVA;201;JARDIM JOÃO XXIII;5569110;37820750;;37825911;Ativa;65;RAPOSO TAVARES;6505;35053211;35053211;161079127000000;;20/01/1975;11.713;20/01/1975;;10/04/1981;;;DIR;-46792166;-23598579;31/12/2015
BT;400413;CEI INDIR ;JOAO XXIII, PAPA;JOAO XXIII, PAPA;;BUTANTA;BUTANTA;RUA DOUTOR ERÍCIO ÁLVARES DE AZEVEDO GONZAGA;S/N   ;JARDIM CAMBARA;5560030;37829406;;;Ativa;65;RAPOSO TAVARES;6503;35180701;35180701;;0 A 2 ANOS;;;;20/07/2002;16/06/2012;;;CON;-46779320;-23588121;31/12/2015
BT;92681;EMEF      ;JOSE DE ALCANTARA MACHADO FILHO;JOSE DE ALCANTARA MACHADO FILHO;;BUTANTA;BUTANTA;RUA MATTIA FILIZZOLA;76;REAL PARQUE;5685060;37591520;;37580173;Ativa;54;MORUMBI;5404;35053995;35053995;161079108000000;;27/02/1957;3.480;27/02/1957;;10/04/1981;;ESCOLA MASCULINA MUNICIPAL REAL PQ MORUMBI;DIR;-46705278;-23607777;31/12/2015
BT;93165;EMEF      ;JOSE DIAS DA SILVEIRA, DR.;JOSE DIAS DA SILVEIRA, DR.;;BUTANTA;PINHEIROS;RUA ROQUE PETRELLA;1054;VILA CORDEIRO;4581051;55315005;;;Ativa;35;ITAIM BIBI;3504;35053405;35053405;161079165000000;;26/10/1969;8.470;25/10/1969;;10/04/1981;;;DIR;-46692310;-23615949;31/12/2015
BT;306193;CR.P.CONV ;JOSE GASPAR, D.;JOSE GASPAR, D.;;BUTANTA;BUTANTA;RUA AUREA BATISTA DOS SANTOS;703;VILA MORSE;5623000;37427625;;37425708;Ativa;94;VILA SONIA;9403;35180877;35180877;;0 A 3 ANOS;;;;20/07/2002;23/11/2011;;;CON;-46725840;-23600428;31/12/2015
BT;400163;CEI DIRET ;JOSE OZI, PROF.;JOSE OZI, PROF.;;BUTANTA;BUTANTA;RUA BARTOLOMEO VENETO;200;VILA TIRADENTES;5364030;37683587;37635487;;Ativa;67;RIO PEQUENO;6705;35238533;35238533;161079141000000;0 A 3 ANOS;24/01/1996;35.819;24/01/1996;;22/05/2007;;;DIR;-46751357;-23572116;31/12/2015
BT;92797;EMEF      ;JULIO MESQUITA;JULIO MESQUITA;;BUTANTA;BUTANTA;RUA JOSE AIRES NETO;25;JARDIM BONFIGLIOLI;5594040;37354382;;;Ativa;12;BUTANTA;1201;35053223;35053223;161079106000000;;21/03/1957;3.511;21/03/1957;;10/04/1981;;1. ESCOLA MISTA DO JARDIM BONFIGLIOLI;DIR;-46735794;-23581353;31/12/2015
BT;303836;ESC.PART. ;KOALA E.E.I.;KOALA E.E.I.;;BUTANTA;PINHEIROS;RUA JOSE MARIA LISBOA;568;JARDIM PAULISTA;1332000;;;;Ativa;45;JARDIM PAULISTA;4501;35140302;35140302;;;;;;;18/10/1995;;;PAR;-46657306;-23568528;31/12/2015
BT;306198;CR.P.CONV ;LAR CRIANCA FELIZ;LAR CRIANCA FELIZ;;BUTANTA;BUTANTA;RUA EUDORO LINCOLN BERLINCK;346;JARDIM ARPOADOR;5565200;30441119;;;Ativa;65;RAPOSO TAVARES;6505;35180373;35180373;;1 A 3 A;;;;20/07/2002;07/02/2012;;;CON;-46792277;-23595957;31/12/2015
BT;400408;CEI INDIR ;LAR DO ALVORECER CRISTAO;LAR DO ALVORECER CRISTAO;;BUTANTA;PINHEIROS;RUA HARMONIA;1166;SUMAREZINHO;5435001;30314880;;;Ativa;62;PINHEIROS;6201;35180580;35180580;;ZERO A 4 A ;;;;22/08/2002;25/02/2012;;;CON;-46691556;-23548600;31/12/2015
BT;306199;CR.P.CONV ;LAR INFANTIL - ASA;LAR INFANTIL - ASA;;BUTANTA;BUTANTA;RUA OSCAR PINHEIRO COELHO;309;CAXINGUI;5516050;;;;Ativa;12;BUTANTA;1203;35180300;35180300;;ZERO A 4 A ;;;;20/07/2002;22/05/2012;;;CON;-46719074;-23582129;31/12/2015
BT;306201;CR.P.CONV ;LAR PAULO DE TARSO;LAR PAULO DE TARSO;;BUTANTA;BUTANTA;AVENIDA DO RIO PEQUENO;1235;RIO PEQUENO;5379000;37669680;;;Ativa;67;RIO PEQUENO;6704;35180804;35180804;;1A A 3A;;;;20/07/2002;23/11/2011;;;CON;-46756422;-23568730;31/12/2015
BT;308347;CR.P.CONV ;LEON ALEXANDR;LEON ALEXANDR;;BUTANTA;BUTANTA;AVENIDA EMBAIXADOR CAVALCANTI DE LACERDA;285;JARDIM BONFIGLIOLI;5591010;37220063;;;Ativa;12;BUTANTA;1201;35577820;35577820;;;17/07/2015;2,01501E+11;17/07/2015;;;;;CON;-46736328;-23577526;31/12/2015
